keyword_pencarian,username,timestamp,text
tambang raja ampat,D. A. Wiguna,2025-09-22T15:12:10.000Z,"Sampai saat ini, yg bisa bikin tambang besar dan dalam hanya Freeport

Selebihnya, hanya ""memungut"" di permukaan, sampai merusak area raja ampat

Bisanya hanya kalau dekat permukaan saja

Entah di Jawa, atau di Papua, ya sekian saja. Bukan krn kagak ada ahli, melainkan lembaganya"
tambang raja ampat,Grok,2025-09-22T14:51:55.000Z,"Menurut saya, reshuffle Bahlil Lahadalia sebagai Menteri ESDM bergantung pada prioritas pemerintah. Di satu sisi, ada kritik dari pelaku industri atas ketidakpuasan kinerja, isu lingkungan seperti tambang nikel di Raja Ampat, dan pembatasan impor BBM yang dianggap tidak adil. Di"
tambang raja ampat,𝕸𝖔𝖓𝖎𝖈𝖆 ᴼᶠᶠⁱᶜⁱᵃˡ,2025-09-22T11:23:57.000Z,"Kebijakan ini memicu antrean panjang di pangkalan LPG, bahkan seorang warga di Pamulang, Tangsel, dilaporkan meninggal dunia saat mengantre.
Nama Bahlil terseret kasus izin tambang di Raja Ampat.
Setelah 4 izin dicabut Presiden, Bahlil belakangan kembali mengizinkan PT Gag Nikel."
tambang raja ampat,tin |,2025-09-22T11:07:14.000Z,"Pulau Gag dulu jg diperdebatan utk masuk dlm wilayah Geopark Raja Ampat. Akhirnya tdk dimasukkan demi melanjutkan tambang nikel

Skrg Hutan Leuser jg mau diambil utk geothermal. Leuser itu jadi hutan terakhir dimana harimau, gajah, badak & orang utan tinggal bersama!"
tambang raja ampat,Hfhhbbh,2025-09-22T06:51:53.000Z,Itu foto kyai NU yg jadi komisaris tambang nikel raja ampat
tambang raja ampat,Grok,2025-09-22T06:06:22.000Z,"Kontroversi tambang di Raja Ampat disebabkan oleh penambangan nikel yang merusak lingkungan, seperti deforestasi >500 ha dan sedimentasi yang ancam ekosistem laut di kawasan biodiversitas tinggi. Juni 2025, pemerintah cabut izin 4 perusahaan karena pelanggaran aturan. PT Gag"
tambang raja ampat,EKO SAJAAA,2025-09-22T05:57:46.000Z,"Pak 
@prabowo
  mentri mu 
@bahlillahadalia
  udh bodoh trus nyengsara in rakyat terus, pertama kasus elpigi 3kg 
Kedua kasus tambang di raja ampat 
Ke tiga kasus BBM shell dll
Kenapa masih di pertahankan pak 
@prabowo
  anda ada hutang apa sama 
@bahlillahadalia
  pak?"
tambang raja ampat,𝕬𝖗𝖉𝖎𝖊 𝕾𝖚𝖍𝖆𝖗𝖉𝖎,2025-09-22T05:07:08.000Z,"TAMBANG NIKEL PT GAG DI RAJA AMPAT KINI BEROPERASI LAGI...

ZITA ANJANI UNFAEDAH TIDAK MAMPU BEKERJA....

#JokowiNepalNegarawanPalsu
#JokowiNepalNegarawanPalsu"
tambang raja ampat,Kinkin,2025-09-22T03:34:40.000Z,Bodoamat diejekin dijelek jelekin yg penting misi berhasil mensukseskan tikus Tiongkok yang bebas mencuri wilayah RI serta tambang emas dll puluhan ribu trilyun rupiah per tahun selama sepuluh tahun terakhir berlanjut tanpa pajak di raja ampat dll
tambang raja ampat,,2025-09-22T02:33:19.000Z,"daripada meributkan twit ini, lebih baik kawal:
- 481.000 hektar tanah adat merauke digusur untuk PSN
- tambang di raja ampat dimulai kembali di saat kita lengah
– hutan lindung/area konservasi diperjualbelikan (suaka margasatwa rawa singkil, aceh)"
tambang raja ampat,Kinkin,2025-09-21T12:58:41.000Z,Bodoamat apa kata loe yg penting misi berhasil mensukseskan tikus Tiongkok yang bebas mencuri wilayah RI serta tambang emas dll puluhan ribu trilyun rupiah per tahun selama sepuluh tahun terakhir berlanjut tanpa di raja ampat dll
tambang raja ampat,RHEA. @ playing caligula effect 2,2025-09-21T12:47:49.000Z,"juga kalau misalnya, negara ini dijual ke luar negeri (karena gak bisa bayar hutang). kalau raja ampat itu gak dijadiin tambang, bisa jadi cuan gede, minimal ada titik yang bisa dimahalin gitu lho... ah emboh lah."
tambang raja ampat,RHEA. @ playing caligula effect 2,2025-09-21T12:47:48.000Z,"pe/me/rin/tah kok gblk banget sih, aku sampe gak habis pikir.

itu raja ampat objek wisata yang kalau banyak turis yang berkunjung, dapet cuan banyak, ngapain dijadiin tambang *garuk-garuk kepala*"
tambang raja ampat,Kinkin,2025-09-21T11:48:41.000Z,Demi mensukseskan tikus Tiongkok yang bebas mencuri wilayah RI serta tambang emas dll puluhan ribu trilyun rupiah per tahun selama sepuluh tahun terakhir berlanjut tanpa pajak seperti di raja ampat maka investor negara lain dipersulit
konsesi nikel,Grok,2025-10-05T15:28:28.000Z,"Ya, berdasarkan laporan dari KPK, Transparency International, dan media seperti BBC serta detikcom, ada dugaan peran pejabat dan anggota DPR/DPRD dalam kasus penambangan pasir ilegal di Kep. Riau (misalnya backing oknum dewan) serta konsesi tambang nikel/sawit (seperti korupsi"
konsesi nikel,Mario,2025-10-02T10:22:15.000Z,"emang PT tambang2, dia ama suaminya banyak yg bermasalah kok 

amazing tabara ( konsesi emas di pulau ubi ) d cabut krn masalah sama IUP. IMM, di bacan asa masalah HPH sama pelanggaran lingkungan. karya wijaya ( nikel ) masalah izin dan pencemaran lingkungan"
konsesi nikel,porostimur.com,2025-10-02T04:06:57.000Z,"PT Karya Wijaya (KW) membantah keras tudingan yang menyebut perusahaan itu melakukan penambangan nikel ilegal di Pulau Gebe, Halmahera Tengah.

Selengkapnya di"
konsesi nikel,MarahIchsan,2025-09-28T08:29:40.000Z,"Laporan Auriga menunjukkan, konsesi tambang nikel seluas lebih dari 22.000 hektare (ha) mengancam 2.470 ha terumbu karang, 7.200 ha hutan alam, serta mata pencaharian lebih dari 64.000 penduduk di kabupaten dengan luas wilayah 3,66 juta ha itu."
konsesi nikel,Pasfm Radio Bisnis,2025-09-26T03:10:47.000Z,"Organisasi lingkungan, Auriga Nusantara desak pemerintah cabut seluruh izin tambang nikel di Raja Ampat. Laporan tunjukkan, konsesi tambang nikel seluas lebih 22 ribu hektar ancam 2.470 hentar terumbu karang, 7200 hektar hutan alam, serta mata pencaharian 64 ribu penduduk di"
konsesi nikel,Trend Asia,2025-09-18T11:21:05.000Z,"Bagi pemerintah, Kawasan Industri Weda Bay adalah proyek strategis dengan konsesi tambang nikel seluas 45 ribu hektare. Namun, di lapangan, yang ""strategis"" berubah jadi tragis. Hutan dihilangkan, satwa diancam, masyarakat adat digusur dari tanahnya. 

Investor internasional yang"
konsesi nikel,inilahcom,2025-09-12T06:47:06.000Z,"Drama penertiban kawasan hutan oleh negara kembali berlanjut. Kali ini, giliran konsesi nikel milik PT Tonia Mitra Sejahtera (TMS) yang disegel oleh Tim Satuan Tugas (Satgas) Penertiban Kawasan Hutan (PKH) di Kabaena, Kabupaten Bombana, Sulawesi Tenggara (Sultra).

Kenapa TMS"
konsesi nikel,YBK,2025-09-07T15:20:21.000Z,"Bargainingnya apa nih sama China?

Semakin banyak tenaga kerja Cina disini? Membuat perumahan mewah utk para WN China di sepanjang GSW? Lanjut Kereta Cepat sampai Surabaya? Atau penguasaan konsesi Nikel di sebagian besar Indonesia?"
konsesi nikel,Resistance Diary ★,2025-08-31T11:02:28.000Z,"Tebak-tebakan sumber daya alam, yang beruntung dapat konsesi tambang nikel"
konsesi nikel,barryjaka,2025-08-31T10:01:50.000Z,"gaji  guru naik darimana? guru honorer masih 2-3 juta tuh.
investasi naik karena ada konsesi ke elite deket prabowo, cth tambang nikel, sawit ilegal, ikn yang boros apbn
lagi lagi nguntungin elite tp ngebebanin rakyat"
konsesi nikel,xpander,2025-08-31T02:26:59.000Z,"INI STATEMENT DARI ORMAS PENERIMA KONSESI TAMBANG NIKEL, BATUBARA DAN EMAS .....OKEY"
konsesi nikel,xpander,2025-08-31T02:25:52.000Z,"INI HIMBAUAN KHUSUS DARI PEMUKA AGAMA YG MENDAPAT KONSESI TAMBANG NIKEL, BATUBARA DAN EMAS ....OKEY...."
konsesi nikel,R andi,2025-08-19T09:13:54.000Z,"Hal yg rerjadi selama ini ...hak konsesi seperti batubara, nikel & emas serta minerel2 lainnya yg diberikan pada swasta hanya memperkaya segelintir orang utamanya pemilik perusahaan & kroni kroninya padahal kekayaan alam itu milik rakyat indonesia tapi rakyat tidak menikmatinya"
konsesi nikel,Kokom Komalawati,2025-08-16T13:13:29.000Z,"Di Kabupaten Halmahera Timur saja, saat ini ada setidak-tidaknya 17 perusahaan yang sudah mengantungi konsesi pertambangan, dengan luas total lahan konsesi yang mencapai 159.094 hektar. 

Maka, pertanyaanya adalah: jika nikel sudah dikeruk, lalu diangkut kemana?"
konsesi nikel,apaajabole,2025-08-05T01:47:23.000Z,"#SavePulauGebe dari TAMBANG ILEGAL PT Gebe Sentra Nickel dan PT Elsaday Mulia! Konsesi nikel 5.225 ha gunduli hutan, warga kehilangan masa depan. Ini kejahatan!"
konsesi nikel,Annisa Kumbang,2025-08-05T01:44:31.000Z,"Pulau Gebe, Maluku Utara. Dulu hijau & sejuk. Sekarang, 80% wilayahnya dikuasai konsesi nikel. Air bersih hilang, kebun kopra & pala mati. Inilah wajah TAMBANG ILEGAL — #SavePulauGebe sebelum pulau ini jadi gurun."
konsesi nikel,Po,2025-08-05T01:43:00.000Z,"kalau dibilang kecolongan, publik pantas curiga. TAMBANG ILEGAL ini muncul di wilayah yang jelas-jelas dekat sama konsesi resmi pt antam. masa iya perusahaan plat merah gak ngeh? #SavePulauGebe"
konsesi nikel,seru,2025-08-05T01:42:34.000Z,"TAMBANG ILEGAL PT MJM melanjutkan dosa PT Mineral Trobos di bekas konsesi 914,5 ha. Deforestasi dan krisis air makin parah. Ekonomi warga lumpuh, nelayan tak dapat ikan, petani gagal panen. Oligarki nikel kaya, rakyat Gebe menderita! #SavePulauGebe"
konsesi nikel,seru,2025-08-05T01:42:32.000Z,"TAMBANG ILEGAL PT BPM di Teluk Inalo, Gebe, menggunduli bukit dan mencemari pesisir. Hutan 1.065 ha raib, 3.209 ha konsesi nikel masuk kawasan hutan lindung. Warga Umera kehilangan air bersih, flora-fauna endemik punah. Ini kehancuran total! #SavePulauGebe"
konsesi nikel,myrmecia,2025-08-05T01:41:31.000Z,"#SavePulauGebe dari TAMBANG ILEGAL PT Gebe Sentra Nickel dan PT Elsaday Mulia! Konsesi nikel 5.225 ha ancam ekosistem pulau kecil ini. Warga hidup sengsara, elit tambang tertawa!"
konsesi nikel,ahbabysya,2025-08-05T01:40:54.000Z,"#SavePulauGebe dari TAMBANG ILEGAL PT Gebe Sentra Nickel dan PT Elsaday Mulia! Konsesi nikel 5.225 ha merusak ekosistem pulau kecil ini. Warga kehilangan mata pencaharian, alam hancur tak terpulihkan!"
konsesi nikel,Narahubung,2025-08-05T01:34:35.000Z,Hutan lindung di Pulau Gebe lenyap akibat TAMBANG ILEGAL . PT Bartra Putra Mulia dan PT Mineral Jaya Molagina mengeruk nikel tanpa mempedulikan 5.225 hektare konsesi yang menghancurkan ekosistem. #SavePulauGebe dari bencana lingkungan
konsesi nikel,Narahubung,2025-08-05T01:34:32.000Z,"TAMBANG ILEGAL oleh PT Elsaday Mulia di Pulau Gebe meninggalkan bekas luka ekologis. Konsesi nikel seluas 914,5 hektare merusak hutan dan kebun kelapa warga. Masyarakat kini berjuang melawan hama dan kemiskinan. #SavePulauGebe dari kerusakan lebih lanjut."
konsesi nikel,Narahubung,2025-08-05T01:34:24.000Z,TAMBANG ILEGAL menghancurkan biodiversitas Pulau Gebe. Hutan lindung dan flora-fauna endemik lenyap akibat konsesi nikel seluas 5.225 hektare. PT Bartra Putra Mulia dan PT Mineral Jaya Molagina harus bertanggung jawab atas kerusakan ini. #SavePulauGebe dari kepunahan.
konsesi nikel,afa,2025-08-05T01:34:07.000Z,"Warga butuh air bersih, bukan lubang tambang. Mereka butuh tanah untuk berkebun, bukan konsesi nikel. #SavePulauGebe dari tangan-tangan TAMBANG ILEGAL"
konsesi nikel,Sumberinfo,2025-08-05T01:33:40.000Z,"4) Pemerintah daerah dan pusat seakan buta dan tuli. Padahal bukti sudah jelas. Dokumen palsu, konsesi ganda, hingga pengangkutan ore nikel secara diam-diam terus terjadi. Di mana aparat penegak hukum saat TAMBANG ILEGAL menginjak-injak hak masyarakat Gebe. #SavePulauGebe"
konsesi nikel,Jia,2025-08-05T01:33:08.000Z,"Tidak cukup satu perusahaan. Banyak pelaku TAMBANG ILEGAL justru saling menumpuk konsesi di lahan yang sama, demi rebutan nikel Pulau Gebe #SavePulauGebe"
konsesi nikel,seru,2025-08-05T01:32:38.000Z,"PT MJM, pewaris TAMBANG ILEGAL dari PT Mineral Trobos, beroperasi di bekas konsesi PT Gebe Sentra Nickel dan PT Elsaday Mulia. Aktivitas tanpa izin ini memperparah deforestasi dan krisis air. Oligarki nikel untung, rakyat Gebe sengsara! #SavePulauGebe"
konsesi nikel,seru,2025-08-05T01:32:34.000Z,"Hutan seluas 1.065 ha di Pulau Gebe lenyap akibat TAMBANG ILEGAL. Konsesi nikel PT BPM (1.850 ha) dan MJM (914,5 ha) merusak hutan lindung dan produksi. Flora-fauna endemik punah, sumber air kering. Masyarakat adat kehilangan ruang hidup! #SavePulauGebe"
konsesi nikel,Billy Joe,2025-08-05T01:32:24.000Z,"Ketika nikel jadi alasan, semua aturan dilanggar. AMDAL? Diabaikan. Konsesi? Dilanggar. Undang-undang? Dirobek. Inilah wajah asli TAMBANG ILEGAL! #SavePulauGebe"
konsesi nikel,Siapdula,2025-08-05T01:32:22.000Z,"#SavePulauGebe dari TAMBANG ILEGAL PT Gebe Sentra Nickel dan PT Elsaday Mulia! Konsesi nikel 5.225 ha ancam kelangsungan pulau kecil ini. Warga hidup sengsara, kalian kaya raya!"
konsesi nikel,apaajabole,2025-08-05T01:31:53.000Z,#SavePulauGebe dari TAMBANG ILEGAL PT Gebe Sentra Nickel dan PT Elsaday Mulia! Konsesi nikel 5.225 ha ancam kelangsungan hidup warga. Ini perampokan alam!
konsesi nikel,Anaria,2025-08-05T01:31:27.000Z,"PT Mineral Jaya Molagina lanjutkan   TAMBANG ILEGAL   di bekas konsesi PT Gebe Sentra Nickel. Hutan 1.065 ha hilang, Gebe jadi gurun nikel! #SavePulauGebe"
konsesi nikel,myrmecia,2025-08-05T01:30:46.000Z,"#SavePulauGebe dari TAMBANG ILEGAL PT Gebe Sentra Nickel dan PT Elsaday Mulia! Konsesi nikel 5.225 ha gunduli hutan lindung, warga kehilangan masa depan. Ini kejahatan!"
konsesi nikel,Titi,2025-08-05T01:30:16.000Z,"Pulau Gebe pulau mungil ±141 km² ada 7 konsesi tambang nikel 
PT Smart Marsindo
PT Mineral Trobos
PT Bartra Putra Mulia
PT Karya Wijaya
PT Aneka Niaga Prima
PT Lopoly Mining CDX
PT Anugerah Sukses Mining. Perusahaan yang menghancurkan masa depan masyarakat lokal

#SavePulauGebe"
konsesi nikel,porostimur.com,2025-07-27T06:23:13.000Z,"Nama PT Position kembali jadi sorotan tajam. Setelah sebelumnya digugat karena perampasan tanah adat dan pencemaran lingkungan, kini perusahaan tambang nikel itu diduga melakukan penggalian nikel secara ilegal di dalam konsesi

Selengkapnya di"
konsesi nikel,ziii,2025-07-23T01:46:32.000Z,"PT Position mulai operasi tambang nikel di Halmahera Timur sejak 2019
Total konsesi: ±5.000 hektare
Tapi yang dibayar ke warga adat cuma Rp15.000–Rp25.000 per meter
Setara sebungkus rokok untuk tanah warisan leluhur
#PTPositionMerusakLingkungan"
konsesi nikel,Goddard (bukan anon),2025-07-21T04:13:28.000Z,"Analaoginya jeleq.

Pemilik kedai kopi bukan pemerintah yang belanja menggunakan APBN/D.

Lebih pas kalo kasus pejabat2 lain, yang merugikan rakyat dan/atau negara dalam keputusannya. IKN, Bandara Kertajati, Konsesi Tambang Nikel, dst."
konsesi nikel,Rfadlis,2025-07-11T22:44:58.000Z,"Sejak awal mulyono junior jualan hilirisasi, gua nggak respek. Krn cuma lingkaran istana & kroni doang yg dapatkan manfaat berebut konsesi lahan Batubara , emas & nikel. Kita disuruh tepuk tangan dgn tetap bayar pajak."
konsesi nikel,IDN Financials,2025-07-11T18:23:37.000Z,"JAKARTA — Emiten milik konglomerat Garibaldi Thohir, PT Merdeka Battery Materials Tbk (MBMA), menggelontorkan dana sebesar Rp36,6 miliar untuk kegiatan eksplorasi tambang nikel di wilayah konsesi PT Sulawesi Cahaya Mineral (SCM)

Baca selengkapnya:
idnfinancials.com/id/news/55813/
…"
konsesi nikel,Jaring Nusa Kawasan Timur Indonesia,2025-07-09T12:17:06.000Z," Nikel di Pulau Kecil Kabaena: Merusak Ekosistem, Menurunkan Kualitas Hidup Masyarakat

73% wilayah Kabaena jadi konsesi tambang. 40% di antaranya sudah aktif. Dampaknya? Ekosistem rusak, laut tercemar, Suku Bajau terdesak.

 Selengkapnya:"
konsesi nikel,Kang_Gan,2025-07-08T10:22:35.000Z,"Yoi.. Elon Musk & Tesla aja sampai udah ditawarin konsesi tambang nikel biar bisa ditambang sendiri dr 0 sesuai standar ""green"" mereka, eh jatuhnya tetep cuma dighosting.. pdhl dah sampe didatengin sendiri sama Jokowi ke markas SpaceX.. Prsh RRC mana ada yg dipepet sampe begitu.."
konsesi nikel,Kawula17.id,2025-07-02T11:23:11.000Z,"Total luasan lahan yang diberikan untuk konsesi tambang kalo berdasarkan catatan Forest Watch Indonesia (FWI) mencapai 201 ribu hektar 
[3/5]"
konsesi nikel,Kawula17.id,2025-07-02T11:23:10.000Z,"Ada sekitar enam sungai di Teluk Weda yang bermuara di pantai, dan ribuan hektar hutan di seluruh sisi sungai tersebut telah diubah jadi wilayah konsesi tambang 
[2/5]"
konsesi nikel,Kawula17.id,2025-07-02T11:08:07.000Z,"Ada sekitar enam sungai di Teluk Weda yang bermuara di pantai, dan ribuan hektar hutan di seluruh sisi sungai tersebut telah diubah jadi wilayah konsesi tambang 
[2/..]"
konsesi nikel,Forest Watch Indonesia,2025-07-02T08:58:28.000Z,"Seperti di Pulau Kabaena, 73% wilayahnya jadi konsesi tambang nikel.
Laut rusak, air tercemar, dan nelayan kehilangan mata pencaharian. -c-"
konsesi nikel,Ekspedisi Indonesia Baru,2025-06-24T06:35:24.000Z,"42 % dari Halmahera Tengah (227.683 ha) sudah digunakan untuk pertambangan nikel–mencakup 95.736 ha konsesi, termasuk 45.065 ha hanya dari PT Weda Bay Nickel.

Sumber: riset 
@jatamnas
, 2024."
konsesi nikel,Devanaur,2025-06-20T15:25:44.000Z,"PT Kawei Sejahtera Mining (KSM) (5.922 hektar, IUP dicabut).

PT Nurham (3.000 hektar di Pulau Waigeo, IUP dicabut).

Total luas konsesi dari kelima IUP ini adalah sekitar 25.424 hektar. Pencabutan empat IUP (kecuali PT Gag Nikel) diumumkan pada 10 Juni 2025, menyisakan"
konsesi nikel,Devanaur,2025-06-20T15:25:35.000Z,"Perusahaan-perusahaan tersebut adalah:
PT Gag Nikel (konsesi 13.136 hektar di Pulau Gag, masih aktif).

PT Anugerah Surya Pratama (ASP) (1.173 hektar di Pulau Manuran, IUP dicabut).

PT Mulia Raymond Perkasa (MRP) (2.193 hektar di Pulau Batang Pele, IUP dicabut)."
konsesi nikel,wkwkwk,2025-06-20T07:14:42.000Z,Kalo beli itu bonus konsesi nikel ga? Kalo ngga mah rugi
konsesi nikel,Jaringan Pemantau Independen Kehutanan,2025-06-18T03:54:42.000Z,"Pulau Gag di Raja Ampat, yang dikenal akan kekayaan lautnya, kini sebagian wilayahnya masuk dalam konsesi tambang nikel—meski secara hukum termasuk kawasan yang seharusnya dilindungi."
konsesi nikel,wawan black,2025-06-15T11:51:53.000Z,"Wilayah konsesi pt vale di kabupaten luwu timur, sulsel boleh dicek. Dan cek pula ex tambang nikel yg dikelola oleh perusahan cina dan lokal."
konsesi nikel,Kusman Sadik,2025-06-15T05:00:24.000Z,"Dampak buruk ormas dpt konsesi tambang mulai terlihat, ia akan jadi pembela aksi pertambangan, tidak peduli pada lingkungan dan nasib rakyat di sekitarnya.

Padahal fakta saat ini penikmat tambang nikel itu kapitalis yg berkolaborasi dg oligarki. Miris, ketua ormas pembelanya."
konsesi nikel,....,2025-06-15T03:28:33.000Z,"Itu yg dulu kamu puji2 selama 10 tahun tanpa kritik.. apapun tindakan yg dilakukan bagaikan sabda nabi, termasuk pelemahan KPK dgn narasi kadrun dan taliban,  ugal2an memberikan konsesi tambang nikel ke perusahaan Cina, kereta cepat yg bunga bank nya membebani KAI dan BUMN"
konsesi nikel,Ryan PM,2025-06-14T16:06:35.000Z,"Ulil Abshar Abdalla nyebelin banget sebagai Gus²an corong rezim di acara Rosi. Mati-matian belain tambang nikel eksploitatif. Mentang-mentang PBNU dah dikasih konsesi tambang oleh rezim.
Level nyebelinnya sama kayak Zulkifli Hasan cengengesan di depan Harrison Ford."
konsesi nikel,Galang Baru Intercontinental,2025-06-13T18:42:55.000Z,"Terlihat sekali gus Ulil di acara tersebut berpihak ke mana.
Maklum dia pengurus PBNU.
Dan PBNU dpt konsesi tambang.
Dan salah satu kiai PBNU jd komisaris di PT GAG NIKEL. 
Perusahaan yg menambang nikel di Raja Ampat."
konsesi nikel,Himaka FMIPA Unpad,2025-06-13T01:38:29.000Z,"[KALSIUM VOLUME 8]
Assalamualaikum Wr. Wb. 
Halo Akang Teteh!
. 
Kalsium kali ini menyoroti ancaman tambang nikel di tanah surgawi: Raja Ampat.
Di balik lautnya yang permai, alam dan budaya kini dibayangi konsesi tambang."
konsesi nikel,follback sa Papua,2025-06-12T11:47:14.000Z,"Nikmat mana lagi yg kamu dustakan :
- diterima mantu 
- dijadikan walkot
- dijadikan gubernur
- digampangkan nyaplok 4 pulau Aceh utk disedot migasnya
- diamankan bisa selundupkan nikel jutaan ton 
- dikasih gak konsesi blok Medan di Maluku

Ya Allah gitu kok masih serakah"
konsesi nikel,ReneO177,2025-06-12T03:38:44.000Z,Sejak proyek hilirisasi nikel digaungkan maka sejak itulah oligarki semakin serakah melakukan exploitasi sda.. para pejabat tinggi berlomba2 mendapatkan konsesi tambang demi kepentingan pribadi dan kroni2nya..
konsesi nikel,Project Multatuli,2025-06-12T03:03:29.000Z,"Ekspansi gila-gilaan konsesi tambang nikel Indonesia telah menghancurkan alam dan penghidupan masyarakat. Sementara, pundi-pundi hilirisasi berada di tangan oligarki.
projectmultatuli.org/serial/hiliris
…

#Nikel #HilirisasiNikel #PulauGebe #PulauKabaena #PulauWawonii #YaAkuBakalDibaca"
konsesi nikel,Sutarno Krama,2025-06-11T12:42:45.000Z,"Prabowo harus sadar, bukankah saat ini indonesia lagi di jajah China? dg adanya konsesi dan Inves"" tambang nikel di seluruh Indonesia? sebagai kepala negara buktikan kalau mau betul""lawan penjajah,investor China Aseng asing bukankah itu penjajah ekonomi? yg di datangkan Jokowi?."
konsesi nikel,Pak Bebek,2025-06-11T12:01:52.000Z,"Perangi dahulu menteri yang menjual pasir memperbesar daratan singapore, perangi para menteri yang memberi konsesi kepada asing aseng area tambang nikel,biji besi,mangan,tembaga&smelter di eksport barang jadi di import kembali dengan harga supermahal."
konsesi nikel,tempo.co,2025-06-11T08:10:00.000Z,PT Gag Nikel Jelaskan soal 13 Ribu Hektare Luas Konsesi Tambang
konsesi nikel,Harian Kompas,2025-06-11T06:16:00.000Z,"Polemik pertambangan nikel di Raja Ampat memberikan ”lesson learned” bagi perbaikan tata kelola sumber daya alam, terutama dalam pembenahan konsesi tambang. #RisetLitbang #Lingkungan #Kompas60"
konsesi nikel,"if you know, u know",2025-06-10T11:08:14.000Z,Nanti konsesi iup lain beralih ke pt gag nikel 
konsesi nikel,"if you know, u know",2025-06-10T05:59:11.000Z,"Yg swasta di cabu, yg terkait oligargi ga bakal di cabut, trus pt gag nikel perluas wilayah konsesi , cara licik bgt pantes tiba2 ujuk2 wiral tambang di raja ampat."
konsesi nikel,Dunia Punya Cerita,2025-06-10T02:37:19.000Z,"Aktivitas Tambang Nikel di Raja Ampat Dihentikan Sementara, 900 Orang PT Gag Nikel Tidak Bekerja PT Gag Nikel di Kabupaten Raja Ampat, Papua Barat Daya, tidak lagi melakukan aktivitas di area konsesi tambang."
konsesi nikel,telescope,2025-06-10T01:15:05.000Z,dr hsl konsesi istimewa bau kkn dan kepentingan pribadi/golongan nikel minyak adalah sda non renewable hrs dijaga walaupun itu potensi dibilangin bisa nga meng eksplor selain sda non renewable?  ngerti sda non renewable?
konsesi nikel,Lane_Jae,2025-06-10T00:59:10.000Z,"Justru SANGAT DILARANG !

Maaf, dalam Alqur'an berulangkali ditegaskan dlm kalimat bebas, ""Jangan merusak alam melampaui batas!""
""Musibah ini terjadi akibat alam dirusak oleh tangan2mu sendiri""

Kl ada yg bilang boleh, otak dan hatinya tertutup nikel dari  ""konsesi tambang"""
konsesi nikel,In Salutem,2025-06-09T18:29:01.000Z,"Jatam: PT Gag Dapat Konsesi Dua Kali Luas Daratan Pulau
Menurut Jatam, PT Gag Nikel mencaplok seluruh luas daratan dan perairan Pulau Gag."
konsesi nikel,Lane_Jae,2025-06-09T15:22:22.000Z,"Akibat konsesi tambang kah?
Mata, otak, dan hati tertutup #nikel ???
@nahdlatululama
 
@WartaNU
 
@unuindonesia"
konsesi nikel,David Wijaya,2025-06-09T13:44:30.000Z,"Sudah gila, masa ada konsesi khusus di areal hutan lindung; sudah tahu merusak eh pemerintah malah dukung pertambangannya; alam nanti akan menghukum - tabur tuai.

Pariwisata down 

Nyesek! Rusak Sudah Raja Ampat Gegara Nikel, Tampak di Google Maps"
konsesi nikel,Solopos,2025-06-09T11:13:33.000Z,"DPR Minta Bahlil Tak Tebang Pilih Soal Evaluasi Izin Tambang Nikel di Raja Ampat Ketua Komisi VII DPR RI Evita Nursanty meminta Menteri ESDM Bahlil Lahadalia untuk mengevaluasi penerbitan seluruh izin konsesi pertambangan di Raja Ampat. 
news.espos.id/dpr-minta-bahl
…"
konsesi nikel,Cap Lang,2025-06-09T09:39:25.000Z,"ini bagus. bahkan perlu diperluas, seharusnya 100% wilayah Indonesia dijadikan konsesi tambang. bayangkan klo 280jt rakyat indonesia kencingnya mengandung nikel. kita bisa lebih maju dr China dalam 5 tahun"
konsesi nikel,Antara Bengkulu,2025-06-09T09:34:04.000Z,"Wakil Ketua Komisi VII DPR RI Evita Nursanty meminta Menteri ESDM Bahlil Lahadalia untuk mengevaluasi penerbitan seluruh izin konsesi pertambangan di Raja Ampat, Papua Barat Daya, dan berharap tidak ada tebang pilih."
konsesi nikel,Fendy,2025-06-09T08:07:35.000Z,"Tambang nikel di pulau gag, Raja Ampat, emang udah ada kontrak karya & konsesi sejak 1998 (era Soeharto), tapi mandek karena wilayahnya dikategorikan hutan lindung sejak 1999. Izin operasi baru keluar akhir 2017, realisasi dan produksi baru aktif di tahun 2018"
konsesi nikel,Ombahku,2025-06-08T16:08:44.000Z,"Pak Menteri 
@KLH_BPLH
, kenapa hanya selalu focus dengan PT Gag Nikel yang merupakan anak perusahaan PT Aneka Tambang, yang secara lokasi berada di luar zona ""𝐑𝐚𝐣𝐚 𝐀𝐦𝐩𝐚𝐭 𝐆𝐞𝐨𝐩𝐚𝐫𝐤 𝐁𝐨𝐮𝐧𝐝𝐚𝐫𝐢𝐞𝐬"".

Sementara beberapa pemilik IUP swasta yang diberikan konsesi"
konsesi nikel,King Purwa,2025-06-08T15:09:39.000Z,"PBNU sama Muhammadiyah apa sudah ada komentar perihal tambang nikel di Raja Ampat? Kok gw belum nemu.

Apa kedua ormas terbesar di Indonesia ini ""diam"" karena sudah dapat konsesi tambang dari Bahlil?"
konsesi nikel,lucimaya,2025-06-08T10:43:43.000Z,"Teori kebalikan, pura2 memuji, namun dalam hati sebentar lagi tempat ini jadi konsesi tambang nikel, bye2 keindahan raja ampat. Ternuata didatangi si raja rakus hanya untuk pura2 peduli. Karena sesungguhnya dia tidak pernah peduli. Di otaknya hanya ada cuan dan kekuasaan."
